GISJOIN,YEAR,STATE,STATEA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,ENUMDISTA,CMSA,SMSAA,URB_AREAA,BLCK_GRPA,ANXTERRA,URBRURALA,CDA,AREANAME,CENCNTY,CBD,SEA,CBC001
"G4900630","1970","Utah","49",,,"Moroni","0630",,,,,,,,,,"Moroni",,,,894
"G4900634","1970","Utah","49",,,"Mount Olympus (U)","0634",,,,,,,,,,"Mount Olympus (U)",,,,5909
"G4900635","1970","Utah","49",,,"Mount Pleasant","0635",,,,,,,,,,"Mount Pleasant",,,,1516
"G4900640","1970","Utah","49",,,"Murray","0640",,,,,,,,,,"Murray",,,,21206
"G4900645","1970","Utah","49",,,"Myton","0645",,,,,,,,,,"Myton",,,,322
"G4900650","1970","Utah","49",,,"Nephi","0650",,,,,,,,,,"Nephi",,,,2699
"G4900655","1970","Utah","49",,,"New Harmony","0655",,,,,,,,,,"New Harmony",,,,78
"G4900660","1970","Utah","49",,,"Newton","0660",,,,,,,,,,"Newton",,,,444
"G4900665","1970","Utah","49",,,"Nibley","0665",,,,,,,,,,"Nibley",,,,367
"G4900670","1970","Utah","49",,,"North Logan","0670",,,,,,,,,,"North Logan",,,,1405
"G4900675","1970","Utah","49",,,"North Ogden","0675",,,,,,,,,,"North Ogden",,,,5257
"G4900680","1970","Utah","49",,,"North Salt Lake","0680",,,,,,,,,,"North Salt Lake",,,,2143
"G4900685","1970","Utah","49",,,"Oak City","0685",,,,,,,,,,"Oak City",,,,278
"G4900690","1970","Utah","49",,,"Oakley","0690",,,,,,,,,,"Oakley",,,,265
"G4900695","1970","Utah","49",,,"Ogden","0695",,,,,,,,,,"Ogden",,,,69478
"G4900700","1970","Utah","49",,,"Onaqui","0700",,,,,,,,,,"Onaqui",,,,541
"G4900705","1970","Utah","49",,,"Ophir","0705",,,,,,,,,,"Ophir",,,,76
"G4900710","1970","Utah","49",,,"Orangeville","0710",,,,,,,,,,"Orangeville",,,,511
"G4900715","1970","Utah","49",,,"Orderville","0715",,,,,,,,,,"Orderville",,,,399
"G4900720","1970","Utah","49",,,"Orem","0720",,,,,,,,,,"Orem",,,,25729
"G4900725","1970","Utah","49",,,"Panguitch","0725",,,,,,,,,,"Panguitch",,,,1318
"G4900730","1970","Utah","49",,,"Paradise","0730",,,,,,,,,,"Paradise",,,,399
"G4900735","1970","Utah","49",,,"Paragonah","0735",,,,,,,,,,"Paragonah",,,,275
"G4900740","1970","Utah","49",,,"Park City","0740",,,,,,,,,,"Park City",,,,1193
"G4900745","1970","Utah","49",,,"Parowan","0745",,,,,,,,,,"Parowan",,,,1423
"G4900750","1970","Utah","49",,,"Payson","0750",,,,,,,,,,"Payson",,,,4501
"G4900755","1970","Utah","49",,,"Perry","0755",,,,,,,,,,"Perry",,,,909
"G4900760","1970","Utah","49",,,"Pickleville","0760",,,,,,,,,,"Pickleville",,,,106
"G4900765","1970","Utah","49",,,"Plain City","0765",,,,,,,,,,"Plain City",,,,1543
"G4900770","1970","Utah","49",,,"Pleasant Grove","0770",,,,,,,,,,"Pleasant Grove",,,,5327
"G4900775","1970","Utah","49",,,"Pleasant View","0775",,,,,,,,,,"Pleasant View",,,,2028
"G4900780","1970","Utah","49",,,"Plymouth","0780",,,,,,,,,,"Plymouth",,,,203
"G4900785","1970","Utah","49",,,"Portage","0785",,,,,,,,,,"Portage",,,,144
"G4900790","1970","Utah","49",,,"Price","0790",,,,,,,,,,"Price",,,,6218
"G4900795","1970","Utah","49",,,"Providence","0795",,,,,,,,,,"Providence",,,,1608
"G4900800","1970","Utah","49",,,"Provo","0800",,,,,,,,,,"Provo",,,,53131
"G4900805","1970","Utah","49",,,"Randolph","0805",,,,,,,,,,"Randolph",,,,500
"G4900810","1970","Utah","49",,,"Redmond","0810",,,,,,,,,,"Redmond",,,,409
"G4900815","1970","Utah","49",,,"Richfield","0815",,,,,,,,,,"Richfield",,,,4471
"G4900820","1970","Utah","49",,,"Richmond","0820",,,,,,,,,,"Richmond",,,,1000
"G4900825","1970","Utah","49",,,"Riverdale","0825",,,,,,,,,,"Riverdale",,,,3704
"G4900830","1970","Utah","49",,,"River Heights","0830",,,,,,,,,,"River Heights",,,,1008
"G4900835","1970","Utah","49",,,"Riverton","0835",,,,,,,,,,"Riverton",,,,2820
"G4900840","1970","Utah","49",,,"Roosevelt","0840",,,,,,,,,,"Roosevelt",,,,2005
"G4900845","1970","Utah","49",,,"Roy","0845",,,,,,,,,,"Roy",,,,14356
"G4900855","1970","Utah","49",,,"St George","0855",,,,,,,,,,"St George",,,,7097
"G4900860","1970","Utah","49",,,"Salem","0860",,,,,,,,,,"Salem",,,,1081
"G4900865","1970","Utah","49",,,"Salina","0865",,,,,,,,,,"Salina",,,,1494
"G4900870","1970","Utah","49",,,"Salt Lake City","0870",,,,,,,,,,"Salt Lake City",,,,175885
"G4900875","1970","Utah","49",,,"Sandy City","0875",,,,,,,,,,"Sandy City",,,,6438
"G4900880","1970","Utah","49",,,"Santa Clara","0880",,,,,,,,,,"Santa Clara",,,,271
"G4900885","1970","Utah","49",,,"Santaquin","0885",,,,,,,,,,"Santaquin",,,,1236
"G4900890","1970","Utah","49",,,"Scipio","0890",,,,,,,,,,"Scipio",,,,264
"G4900895","1970","Utah","49",,,"Scofield","0895",,,,,,,,,,"Scofield",,,,71
"G4900900","1970","Utah","49",,,"Sigurd","0900",,,,,,,,,,"Sigurd",,,,291
"G4900905","1970","Utah","49",,,"Smithfield","0905",,,,,,,,,,"Smithfield",,,,3342
"G4900910","1970","Utah","49",,,"Snowville","0910",,,,,,,,,,"Snowville",,,,174
"G4900915","1970","Utah","49",,,"Soldier Summit","0915",,,,,,,,,,"Soldier Summit",,,,13
"G4900920","1970","Utah","49",,,"South Jordan","0920",,,,,,,,,,"South Jordan",,,,2942
"G4900925","1970","Utah","49",,,"South Ogden","0925",,,,,,,,,,"South Ogden",,,,9991
"G4900930","1970","Utah","49",,,"South Salt Lake","0930",,,,,,,,,,"South Salt Lake",,,,7810
"G4900935","1970","Utah","49",,,"South Weber","0935",,,,,,,,,,"South Weber",,,,1073
"G4900940","1970","Utah","49",,,"Spanish Fork","0940",,,,,,,,,,"Spanish Fork",,,,7284
"G4900945","1970","Utah","49",,,"Spring City","0945",,,,,,,,,,"Spring City",,,,456
"G4900950","1970","Utah","49",,,"Springdale","0950",,,,,,,,,,"Springdale",,,,172
"G4900955","1970","Utah","49",,,"Springville","0955",,,,,,,,,,"Springville",,,,8790
"G4900960","1970","Utah","49",,,"Sterling","0960",,,,,,,,,,"Sterling",,,,144
"G4900965","1970","Utah","49",,,"Stockton","0965",,,,,,,,,,"Stockton",,,,469
"G4900970","1970","Utah","49",,,"Sunnyside","0970",,,,,,,,,,"Sunnyside",,,,485
"G4900975","1970","Utah","49",,,"Sunset","0975",,,,,,,,,,"Sunset",,,,6268
"G4900980","1970","Utah","49",,,"Syracuse","0980",,,,,,,,,,"Syracuse",,,,1843
"G4900985","1970","Utah","49",,,"Tabiona","0985",,,,,,,,,,"Tabiona",,,,125
"G4900990","1970","Utah","49",,,"Tooele","0990",,,,,,,,,,"Tooele",,,,12539
"G4900995","1970","Utah","49",,,"Toquerville","0995",,,,,,,,,,"Toquerville",,,,185
"G4901000","1970","Utah","49",,,"Torrey","1000",,,,,,,,,,"Torrey",,,,84
"G4901005","1970","Utah","49",,,"Tremonton","1005",,,,,,,,,,"Tremonton",,,,2794
"G4901010","1970","Utah","49",,,"Trenton","1010",,,,,,,,,,"Trenton",,,,390
"G4901015","1970","Utah","49",,,"Tropic","1015",,,,,,,,,,"Tropic",,,,329
"G4901020","1970","Utah","49",,,"Uintah","1020",,,,,,,,,,"Uintah",,,,400
"G4901025","1970","Utah","49",,,"Vernal","1025",,,,,,,,,,"Vernal",,,,3908
"G4901030","1970","Utah","49",,,"Virgin","1030",,,,,,,,,,"Virgin",,,,119
"G4901035","1970","Utah","49",,,"Wales","1035",,,,,,,,,,"Wales",,,,89
"G4901040","1970","Utah","49",,,"Wallsburg","1040",,,,,,,,,,"Wallsburg",,,,211
"G4901045","1970","Utah","49",,,"Washington","1045",,,,,,,,,,"Washington",,,,750
"G4901050","1970","Utah","49",,,"Washington Terrace","1050",,,,,,,,,,"Washington Terrace",,,,7241
"G4901055","1970","Utah","49",,,"Wellington","1055",,,,,,,,,,"Wellington",,,,922
"G4901060","1970","Utah","49",,,"Wellsville","1060",,,,,,,,,,"Wellsville",,,,1267
"G4901065","1970","Utah","49",,,"Wendover","1065",,,,,,,,,,"Wendover",,,,781
"G4901070","1970","Utah","49",,,"West Bountiful","1070",,,,,,,,,,"West Bountiful",,,,1246
"G4901075","1970","Utah","49",,,"West Jordan","1075",,,,,,,,,,"West Jordan",,,,4221
"G4901080","1970","Utah","49",,,"West Point","1080",,,,,,,,,,"West Point",,,,1020
"G4901084","1970","Utah","49",,,"White City (U)","1084",,,,,,,,,,"White City (U)",,,,6402
"G4901085","1970","Utah","49",,,"Willard","1085",,,,,,,,,,"Willard",,,,1045
"G4901090","1970","Utah","49",,,"Woodruff","1090",,,,,,,,,,"Woodruff",,,,173
"G4901095","1970","Utah","49",,,"Woods Cross","1095",,,,,,,,,,"Woods Cross",,,,3124
"G4901100","1970","Utah","49",,,"Yost","1100",,,,,,,,,,"Yost",,,,51
"G5000030","1970","Vermont","50",,,"Albany","0030",,,,,,,,,,"Albany",,,,175
"G5000050","1970","Vermont","50",,,"Alburg","0050",,,,,,,,,,"Alburg",,,,520
"G5000070","1970","Vermont","50",,,"Arlington Center (U)","0070",,,,,,,,,,"Arlington Center (U)",,,,1212
"G5000140","1970","Vermont","50",,,"Barre","0140",,,,,,,,,,"Barre",,,,10209
"G5000170","1970","Vermont","50",,,"Barton","0170",,,,,,,,,,"Barton",,,,1051
"G5000180","1970","Vermont","50",,,"Bellows Falls","0180",,,,,,,,,,"Bellows Falls",,,,3505
"G5000210","1970","Vermont","50",,,"Bennington","0210",,,,,,,,,,"Bennington",,,,7950
"G5000300","1970","Vermont","50",,,"Bradford","0300",,,,,,,,,,"Bradford",,,,709
"G5000320","1970","Vermont","50",,,"Brandon Center (U)","0320",,,,,,,,,,"Brandon Center (U)",,,,1720
"G5000340","1970","Vermont","50",,,"Brattleboro Center (U)","0340",,,,,,,,,,"Brattleboro Center (U)",,,,9055
"G5000400","1970","Vermont","50",,,"Bristol","0400",,,,,,,,,,"Bristol",,,,1737
"G5000460","1970","Vermont","50",,,"Burlington","0460",,,,,,,,,,"Burlington",,,,38633
"G5000480","1970","Vermont","50",,,"Cabot","0480",,,,,,,,,,"Cabot",,,,253
"G5000510","1970","Vermont","50",,,"Cambridge","0510",,,,,,,,,,"Cambridge",,,,235
"G5000640","1970","Vermont","50",,,"Concord","0640",,,,,,,,,,"Concord",,,,353
"G5000710","1970","Vermont","50",,,"Derby Center","0710",,,,,,,,,,"Derby Center",,,,547
"G5000720","1970","Vermont","50",,,"Derby Line","0720",,,,,,,,,,"Derby Line",,,,834
"G5000820","1970","Vermont","50",,,"Enosburg Falls","0820",,,,,,,,,,"Enosburg Falls",,,,1266
"G5000840","1970","Vermont","50",,,"Essex Junction","0840",,,,,,,,,,"Essex Junction",,,,6511
"G5000878","1970","Vermont","50",,,"Fair Haven Center (U)","0878",,,,,,,,,,"Fair Haven Center (U)",,,,2287
"G5000960","1970","Vermont","50",,,"Glover","0960",,,,,,,,,,"Glover",,,,244
"G5001050","1970","Vermont","50",,,"Groton","1050",,,,,,,,,,"Groton",,,,438
"G5001110","1970","Vermont","50",,,"Hardwick","1110",,,,,,,,,,"Hardwick",,,,1503
"G5001200","1970","Vermont","50",,,"Hyde Park","1200",,,,,,,,,,"Hyde Park",,,,418
"G5001230","1970","Vermont","50",,,"Island Pond (U)","1230",,,,,,,,,,"Island Pond (U)",,,,1123
"G5001250","1970","Vermont","50",,,"Jacksonville","1250",,,,,,,,,,"Jacksonville",,,,251
"G5001280","1970","Vermont","50",,,"Jeffersonville","1280",,,,,,,,,,"Jeffersonville",,,,382
"G5001310","1970","Vermont","50",,,"Johnson","1310",,,,,,,,,,"Johnson",,,,1296
"G5001400","1970","Vermont","50",,,"Ludlow","1400",,,,,,,,,,"Ludlow",,,,1508
"G5001420","1970","Vermont","50",,,"Lyndon Center","1420",,,,,,,,,,"Lyndon Center",,,,246
"G5001440","1970","Vermont","50",,,"Lyndonville","1440",,,,,,,,,,"Lyndonville",,,,1415
"G5001470","1970","Vermont","50",,,"Manchester Depot (U)","1470",,,,,,,,,,"Manchester Depot (U)",,,,1560
"G5001485","1970","Vermont","50",,,"Manchester","1485",,,,,,,,,,"Manchester",,,,435
"G5001510","1970","Vermont","50",,,"Marshfield","1510",,,,,,,,,,"Marshfield",,,,322
"G5001580","1970","Vermont","50",,,"Milton","1580",,,,,,,,,,"Milton",,,,1164
"G5001610","1970","Vermont","50",,,"Montpelier","1610",,,,,,,,,,"Montpelier",,,,8609
"G5001650","1970","Vermont","50",,,"Morrisville","1650",,,,,,,,,,"Morrisville",,,,2116
"G5001705","1970","Vermont","50",,,"Newfane","1705",,,,,,,,,,"Newfane",,,,183
"G5001730","1970","Vermont","50",,,"Newport","1730",,,,,,,,,,"Newport",,,,4664
"G5001750","1970","Vermont","50",,,"North Bennington","1750",,,,,,,,,,"North Bennington",,,,984
"G5001770","1970","Vermont","50",,,"Northfield","1770",,,,,,,,,,"Northfield",,,,2139
"G5001790","1970","Vermont","50",,,"North Troy","1790",,,,,,,,,,"North Troy",,,,774
"G5001800","1970","Vermont","50",,,"North Westminster","1800",,,,,,,,,,"North Westminster",,,,348
"G5001830","1970","Vermont","50",,,"Old Bennington","1830",,,,,,,,,,"Old Bennington",,,,268
"G5001850","1970","Vermont","50",,,"Orleans","1850",,,,,,,,,,"Orleans",,,,1138
"G5001900","1970","Vermont","50",,,"Perkinsville","1900",,,,,,,,,,"Perkinsville",,,,188
"G5001940","1970","Vermont","50",,,"Pittsford","1940",,,,,,,,,,"Pittsford",,,,682
"G5001960","1970","Vermont","50",,,"Plainfield","1960",,,,,,,,,,"Plainfield",,,,949
"G5002000","1970","Vermont","50",,,"Poultney","2000",,,,,,,,,,"Poultney",,,,1914
"G5002020","1970","Vermont","50",,,"Proctorsville","2020",,,,,,,,,,"Proctorsville",,,,512
"G5002070","1970","Vermont","50",,,"Randolph","2070",,,,,,,,,,"Randolph",,,,2115
"G5002100","1970","Vermont","50",,,"Readsboro","2100",,,,,,,,,,"Readsboro",,,,469
"G5002120","1970","Vermont","50",,,"Richford","2120",,,,,,,,,,"Richford",,,,1527
"G5002140","1970","Vermont","50",,,"Richmond","2140",,,,,,,,,,"Richmond",,,,935
"G5002210","1970","Vermont","50",,,"Rutland","2210",,,,,,,,,,"Rutland",,,,19293
"G5002240","1970","Vermont","50",,,"St Albans","2240",,,,,,,,,,"St Albans",,,,8082
"G5002310","1970","Vermont","50",,,"Saxtons River","2310",,,,,,,,,,"Saxtons River",,,,581
"G5002360","1970","Vermont","50",,,"Shelburne Road Section (U)","2360",,,,,,,,,,"Shelburne Road Section (U)",,,,2591
"G5002440","1970","Vermont","50",,,"Springfield Center (U)","2440",,,,,,,,,,"Springfield Center (U)",,,,5632
"G5002510","1970","Vermont","50",,,"Stowe","2510",,,,,,,,,,"Stowe",,,,435
"G5002580","1970","Vermont","50",,,"Swanton","2580",,,,,,,,,,"Swanton",,,,2630
"G5002630","1970","Vermont","50",,,"Townshend","2630",,,,,,,,,,"Townshend",,,,159
"G5002670","1970","Vermont","50",,,"Vergennes","2670",,,,,,,,,,"Vergennes",,,,2242
"G5002800","1970","Vermont","50",,,"Waterbury","2800",,,,,,,,,,"Waterbury",,,,2840
"G5002840","1970","Vermont","50",,,"Wells River","2840",,,,,,,,,,"Wells River",,,,419
"G5002880","1970","Vermont","50",,,"West Burke","2880",,,,,,,,,,"West Burke",,,,358
"G5002920","1970","Vermont","50",,,"West Glover","2920",,,,,,,,,,"West Glover",,,,55
"G5002950","1970","Vermont","50",,,"Westminster","2950",,,,,,,,,,"Westminster",,,,446
"G5002980","1970","Vermont","50",,,"West Rutland Center (U)","2980",,,,,,,,,,"West Rutland Center (U)",,,,1875
"G5003030","1970","Vermont","50",,,"White River Junction (U)","3030",,,,,,,,,,"White River Junction (U)",,,,2379
"G5003060","1970","Vermont","50",,,"Wilder (U)","3060",,,,,,,,,,"Wilder (U)",,,,1328
"G5003080","1970","Vermont","50",,,"Williston Road Section (U)","3080",,,,,,,,,,"Williston Road Section (U)",,,,5376
"G5003110","1970","Vermont","50",,,"Wilmington","3110",,,,,,,,,,"Wilmington",,,,544
"G5003160","1970","Vermont","50",,,"Winooski","3160",,,,,,,,,,"Winooski",,,,7309
"G5003210","1970","Vermont","50",,,"Woodstock","3210",,,,,,,,,,"Woodstock",,,,1154
"G5100005","1970","Virginia","51",,,"Abingdon","0005",,,,,,,,,,"Abingdon",,,,4376
"G5100010","1970","Virginia","51",,,"Accomac","0010",,,,,,,,,,"Accomac",,,,373
"G5100020","1970","Virginia","51",,,"Alberta","0020",,,,,,,,,,"Alberta",,,,466
"G5100025","1970","Virginia","51",,,"Alexandria","0025",,,,,,,,,,"Alexandria",,,,110938
"G5100035","1970","Virginia","51",,,"Altavista","0035",,,,,,,,,,"Altavista",,,,2708
"G5100040","1970","Virginia","51",,,"Amherst","0040",,,,,,,,,,"Amherst",,,,1108
"G5100042","1970","Virginia","51",,,"Annandale (U)","0042",,,,,,,,,,"Annandale (U)",,,,27428
"G5100045","1970","Virginia","51",,,"Appalachia","0045",,,,,,,,,,"Appalachia",,,,2161
"G5100050","1970","Virginia","51",,,"Appomattox","0050",,,,,,,,,,"Appomattox",,,,1400
"G5100056","1970","Virginia","51",,,"Arlington (U)","0056",,,,,,,,,,"Arlington (U)",,,,174284
"G5100060","1970","Virginia","51",,,"Ashland","0060",,,,,,,,,,"Ashland",,,,2934
"G5100062","1970","Virginia","51",,,"Bailey's Crossroads (U)","0062",,,,,,,,,,"Bailey>S Crossroads (U)",,,,7295
"G5100065","1970","Virginia","51",,,"Bassett (U)","0065",,,,,,,,,,"Bassett (U)",,,,3058
"G5100075","1970","Virginia","51",,,"Bedford","0075",,,,,,,,,,"Bedford",,,,6011
"G5100080","1970","Virginia","51",,,"Belle Haven","0080",,,,,,,,,,"Belle Haven",,,,504
"G5100082","1970","Virginia","51",,,"Belleview (U)","0082",,,,,,,,,,"Belleview (U)",,,,8299
"G5100090","1970","Virginia","51",,,"Berryville","0090",,,,,,,,,,"Berryville",,,,1569
"G5100095","1970","Virginia","51",,,"Big Stone Gap","0095",,,,,,,,,,"Big Stone Gap",,,,4153
"G5100100","1970","Virginia","51",,,"Blacksburg","0100",,,,,,,,,,"Blacksburg",,,,9384
"G5100105","1970","Virginia","51",,,"Blackstone","0105",,,,,,,,,,"Blackstone",,,,3412
"G5100110","1970","Virginia","51",,,"Bloxom","0110",,,,,,,,,,"Bloxom",,,,391
"G5100115","1970","Virginia","51",,,"Bluefield","0115",,,,,,,,,,"Bluefield",,,,5286
"G5100122","1970","Virginia","51",,,"Bon Air (U)","0122",,,,,,,,,,"Bon Air (U)",,,,10562
"G5100125","1970","Virginia","51",,,"Boones Mill","0125",,,,,,,,,,"Boones Mill",,,,363
"G5100130","1970","Virginia","51",,,"Bowling Green","0130",,,,,,,,,,"Bowling Green",,,,528
"G5100135","1970","Virginia","51",,,"Boyce","0135",,,,,,,,,,"Boyce",,,,378
"G5100140","1970","Virginia","51",,,"Boydton","0140",,,,,,,,,,"Boydton",,,,541
"G5100145","1970","Virginia","51",,,"Boykins","0145",,,,,,,,,,"Boykins",,,,742
"G5100150","1970","Virginia","51",,,"Branchville","0150",,,,,,,,,,"Branchville",,,,189
"G5100155","1970","Virginia","51",,,"Bridgewater","0155",,,,,,,,,,"Bridgewater",,,,2828
"G5100160","1970","Virginia","51",,,"Bristol","0160",,,,,,,,,,"Bristol",,,,14857
"G5100165","1970","Virginia","51",,,"Broadway","0165",,,,,,,,,,"Broadway",,,,887
"G5100170","1970","Virginia","51",,,"Brodnax","0170",,,,,,,,,,"Brodnax",,,,569
"G5100175","1970","Virginia","51",,,"Brookneal","0175",,,,,,,,,,"Brookneal",,,,1037
"G5100180","1970","Virginia","51",,,"Buchanan","0180",,,,,,,,,,"Buchanan",,,,1326
"G5100190","1970","Virginia","51",,,"Buena Vista","0190",,,,,,,,,,"Buena Vista",,,,6425
"G5100195","1970","Virginia","51",,,"Burkeville","0195",,,,,,,,,,"Burkeville",,,,703
"G5100203","1970","Virginia","51",,,"Camp Barrett (U)","0203",,,,,,,,,,"Camp Barrett (U)",,,,1076
"G5100205","1970","Virginia","51",,,"Cape Charles","0205",,,,,,,,,,"Cape Charles",,,,1689
"G5100210","1970","Virginia","51",,,"Capron","0210",,,,,,,,,,"Capron",,,,314
"G5100215","1970","Virginia","51",,,"Cedar Bluff","0215",,,,,,,,,,"Cedar Bluff",,,,1050
"G5100220","1970","Virginia","51",,,"Charlotte Courthouse","0220",,,,,,,,,,"Charlotte Courthouse",,,,539
"G5100225","1970","Virginia","51",,,"Charlottesville","0225",,,,,,,,,,"Charlottesville",,,,38880
"G5100230","1970","Virginia","51",,,"Chase City","0230",,,,,,,,,,"Chase City",,,,2909
"G5100235","1970","Virginia","51",,,"Chatham","0235",,,,,,,,,,"Chatham",,,,1801
"G5100240","1970","Virginia","51",,,"Cheriton","0240",,,,,,,,,,"Cheriton",,,,655
"G5100242","1970","Virginia","51",,,"Chesapeake","0242",,,,,,,,,,"Chesapeake",,,,89580
"G5100245","1970","Virginia","51",,,"Chester (U)","0245",,,,,,,,,,"Chester (U)",,,,5556
"G5100250","1970","Virginia","51",,,"Chilhowie","0250",,,,,,,,,,"Chilhowie",,,,1317
"G5100255","1970","Virginia","51",,,"Chincoteague","0255",,,,,,,,,,"Chincoteague",,,,1867
"G5100260","1970","Virginia","51",,,"Christiansburg","0260",,,,,,,,,,"Christiansburg",,,,7857
"G5100265","1970","Virginia","51",,,"Claremont","0265",,,,,,,,,,"Claremont",,,,383
"G5100270","1970","Virginia","51",,,"Clarksville","0270",,,,,,,,,,"Clarksville",,,,1641
"G5100275","1970","Virginia","51",,,"Cleveland","0275",,,,,,,,,,"Cleveland",,,,357
"G5100285","1970","Virginia","51",,,"Clifton Forge","0285",,,,,,,,,,"Clifton Forge",,,,5501
"G5100287","1970","Virginia","51",,,"Clifton","0287",,,,,,,,,,"Clifton",,,,178
"G5100295","1970","Virginia","51",,,"Clinchport","0295",,,,,,,,,,"Clinchport",,,,286
"G5100300","1970","Virginia","51",,,"Clintwood","0300",,,,,,,,,,"Clintwood",,,,1320
"G5100305","1970","Virginia","51",,,"Clover","0305",,,,,,,,,,"Clover",,,,227
"G5100310","1970","Virginia","51",,,"Coeburn","0310",,,,,,,,,,"Coeburn",,,,2362
"G5100315","1970","Virginia","51",,,"Collinsville (U)","0315",,,,,,,,,,"Collinsville (U)",,,,6015
"G5100320","1970","Virginia","51",,,"Colonial Beach","0320",,,,,,,,,,"Colonial Beach",,,,2058
"G5100325","1970","Virginia","51",,,"Colonial Heights","0325",,,,,,,,,,"Colonial Heights",,,,15097
"G5100330","1970","Virginia","51",,,"Columbia","0330",,,,,,,,,,"Columbia",,,,125
"G5100335","1970","Virginia","51",,,"Courtland","0335",,,,,,,,,,"Courtland",,,,899
"G5100340","1970","Virginia","51",,,"Covington","0340",,,,,,,,,,"Covington",,,,10060
"G5100345","1970","Virginia","51",,,"Craigsville","0345",,,,,,,,,,"Craigsville",,,,988
"G5100350","1970","Virginia","51",,,"Crewe","0350",,,,,,,,,,"Crewe",,,,1797
"G5100352","1970","Virginia","51",,,"Crozet (U)","0352",,,,,,,,,,"Crozet (U)",,,,1433
"G5100355","1970","Virginia","51",,,"Culpeper","0355",,,,,,,,,,"Culpeper",,,,6056
"G5100357","1970","Virginia","51",,,"Dale City (U)","0357",,,,,,,,,,"Dale City (U)",,,,13857
"G5100360","1970","Virginia","51",,,"Damascus","0360",,,,,,,,,,"Damascus",,,,1230
"G5100365","1970","Virginia","51",,,"Dante (U)","0365",,,,,,,,,,"Dante (U)",,,,1153
"G5100370","1970","Virginia","51",,,"Danville","0370",,,,,,,,,,"Danville",,,,46391
"G5100375","1970","Virginia","51",,,"Dayton","0375",,,,,,,,,,"Dayton",,,,978
"G5100380","1970","Virginia","51",,,"Dendron","0380",,,,,,,,,,"Dendron",,,,336
"G5100385","1970","Virginia","51",,,"Dillwyn","0385",,,,,,,,,,"Dillwyn",,,,497
"G5100395","1970","Virginia","51",,,"Drakes Branch","0395",,,,,,,,,,"Drakes Branch",,,,702
"G5100400","1970","Virginia","51",,,"Draper","0400",,,,,,,,,,"Draper",,,,276
"G5100405","1970","Virginia","51",,,"Dublin","0405",,,,,,,,,,"Dublin",,,,1653
"G5100410","1970","Virginia","51",,,"Duffield","0410",,,,,,,,,,"Duffield",,,,63
"G5100414","1970","Virginia","51",,,"Dumfries","0414",,,,,,,,,,"Dumfries",,,,1890
"G5100420","1970","Virginia","51",,,"Dungannon","0420",,,,,,,,,,"Dungannon",,,,282
"G5100430","1970","Virginia","51",,,"Eastville","0430",,,,,,,,,,"Eastville",,,,203
"G5100435","1970","Virginia","51",,,"Edinburg","0435",,,,,,,,,,"Edinburg",,,,766
"G5100440","1970","Virginia","51",,,"Elkton","0440",,,,,,,,,,"Elkton",,,,1511
"G5100445","1970","Virginia","51",,,"Emporia","0445",,,,,,,,,,"Emporia",,,,5300
"G5100455","1970","Virginia","51",,,"Exmore","0455",,,,,,,,,,"Exmore",,,,1421
"G5100460","1970","Virginia","51",,,"Fairfax","0460",,,,,,,,,,"Fairfax",,,,21970
"G5100465","1970","Virginia","51",,,"Fairlawn (U)","0465",,,,,,,,,,"Fairlawn (U)",,,,1767
"G5100470","1970","Virginia","51",,,"Falls Church","0470",,,,,,,,,,"Falls Church",,,,10772
"G5100475","1970","Virginia","51",,,"Falmouth (U)","0475",,,,,,,,,,"Falmouth (U)",,,,2139
"G5100480","1970","Virginia","51",,,"Farmville","0480",,,,,,,,,,"Farmville",,,,4331
"G5100485","1970","Virginia","51",,,"Fieldale (U)","0485",,,,,,,,,,"Fieldale (U)",,,,1337
